# ABCx3 canonical Hungarian classic-tile lexicon v1
# key=base64url one-byte token identifiers; value=NFC surface
# Compatibility aliases first; preferred physical spelling follows.
AwcQBwUHEA	bekecsek
AwcQBwUHEAMH	bekecsekbe
AwcQBwUHEAcU	bekecseken
AwcQBwUHEAce	bekecseket
AwcQBwUHEA0K	bekecsekig
AwcQBwUHEBAI	bekecsekké
AwcQBwUHEBsH	bekecsekre
AwcQBwUHECIR	bekecsekül
AwcQBwUHEw	bekecsem
AwcQBwUHEwce	bekecsemet
AwcQBwUHFA	bekecsen
AwcQBwUHHA	bekecses
AwcQBwUHHg	bekecset
AwcQBwUIAwc	bekecsébe
AwcQBwUIAwcU	bekecsében
AwcQBwUIAxkR	bekecséből
AwcQBwUIDAcl	bekecséhez
AwcQBwUIGx4	bekecsért
AwcQBwUIHg	bekecsét
AwcQBwUMByU	bekecshez
AwcQBwUN	bekecsi
AwcQBwUNCg	bekecsig
AwcQBwUQCBQe	bekecsként
AwcQBwUUBxA	bekecsnek
AwcQBwUUCBE	bekecsnél
AwcQBwUbBw	bekecsre
AwcQBwUbGRE	bekecsről
AwcQBwUeGRE	bekecstől
AwcQBwUiEQ	bekecsül
AwcQBwUj	bekecsű
AwcQBxEHHR4Z	bekelesztő
AwcQBxERBx4	bekellet
AwcQBxEUDQ	bekelni
AwcQBxMIFQ4e	bekeményít
AwcQBxQ	beken
AwcQBxQG	bekend
AwcQBxQHBg	bekened
AwcQBxQHCgceDQ	bekenegeti
AwcQBxQHEA	bekenek
AwcQBxQHEw	bekenem
AwcQBxQHHh4H	bekenette
AwcQBxQHHh4HEw	bekenettem
AwcQBxQIHA	bekenés
AwcQBxQIHA0	bekenési
AwcQBxQMBx4	bekenhet
AwcQBxQMBx4Z	bekenhető
AwcQBxQN	bekeni
AwcQBxQNEA	bekenik
AwcQBxQNHgcQ	bekenitek
AwcQBxQP	bekenj
AwcQBxQPBw	bekenje
AwcQBxQPBxM	bekenjem
AwcQBxQPCBA	bekenjék
AwcQBxQPIhA	bekenjük
AwcQBxQPIhQQ	bekenjünk
AwcQBxQRBxA	bekenlek
AwcQBxQUBw	bekenne
AwcQBxQUBwY	bekenned
AwcQBxQUBxA	bekennek
AwcQBxQUBxM	bekennem
AwcQBxQUCA	bekenné
AwcQBxQUCBA	bekennék
AwcQBxQUCBM	bekenném
AwcQBxQUDQ	bekenni
AwcQBxQUDQc	bekennie
AwcQBxQUIhQQ	bekennünk
AwcQBxQd	bekensz
AwcQBxQe	bekent
AwcQBxQeBw	bekente
AwcQBxQeBwY	bekented
AwcQBxQeBxA	bekentek
AwcQBxQeBxM	bekentem
AwcQBxQeCBA	bekenték
AwcQBxQeIhA	bekentük
AwcQBxQeIhQQ	bekentünk
AwcQBxQiFBA	bekenünk
AwcQBxQkBw	bekenve
AwcQBxsHHA0Q	bekeresik
AwcQBxsHHgcl	bekeretez
AwcQBxsHHgclDQ	bekeretezi
AwcQBxsHHgclGQ	bekeretező
AwcQBxsKBx4	bekerget
AwcQBxsKBx4N	bekergeti
AwcQBxsKBx4UDQ	bekergetni
AwcQBxsKBx4eBw	bekergette
AwcQBxsOHg	bekerít
AwcQBxsOHgcG	bekeríted
AwcQBxsOHgcQ	bekerítek
AwcQBxsOHgcUCA	bekerítené
AwcQBxsOHgcUDQ	bekeríteni
AwcQBxsOHgcd	bekerítesz
AwcQBxsOHgceHg	bekerített
AwcQBxsOHggc	bekerítés
AwcQBxsOHggcBw	bekerítése
AwcQBxsOHggcDQ	bekerítési
AwcQBxsOHggcHg	bekerítést
AwcQBxsOHg0	bekeríti
AwcQBxsOHg0Q	bekerítik
AwcQBxsOHg8iEA	bekerítjük
AwcQBxsOHhk	bekerítő
AwcQBxsOHhwH	bekerítse
AwcQBxsOHhwIEA	bekerítsék
AwcQBxsOHhwiEA	bekerítsük
AwcQBxsOHiQH	bekerítve
AwcQBxsOHiQIFA	bekerítvén
AwcQBxseBxEkBw	bekertelve
AwcQBxsiEQ	bekerül
AwcQBxsiEQgc	bekerülés
AwcQBxsiEQgcDQ	bekerülési
AwcQBxsiEQwHHg	bekerülhet
AwcQBxsiEQ8	bekerülj
AwcQBxsiEQ8HEA	bekerüljek
AwcQBxsiEQ8YFA	bekerüljön
AwcQBxsiERQH	bekerülne
AwcQBxsiERQHEA	bekerülnek
AwcQBxsiERQIEA	bekerülnék
AwcQBxsiERQIEQ	bekerülnél
AwcQBxsiERQN	bekerülni
AwcQBxsiERQNBw	bekerülnie
AwcQBxsiERQYBg	bekerülnöd
AwcQBxsiERQYEw	bekerülnöm
AwcQBxsiERgQ	bekerülök
AwcQBxsiERk	bekerülő
AwcQBxsiER0	bekerülsz
AwcQBxsiER4	bekerült
AwcQBxsiER4HEA	bekerültek
AwcQBxsiER4HEw	bekerültem
AwcQBxsiER4IEQ	bekerültél
AwcQBxsiER4YEA	bekerültök
AwcQBxsiESIUEA	bekerülünk
AwcQBxsiESQH	bekerülve
AwcQBxsiESQIFA	bekerülvén
AwcQBx4fBxQe	bekettyent
AwcQBx8HCg0	beketyegi
AwcQByQHGw	bekever
AwcQByQHGwcG	bekevered
AwcQByQHGwcGGQ	bekeveredő
AwcQByQHGwcQ	bekeverek
AwcQByQHGwcT	bekeverem
AwcQByQHGwgc	bekeverés
AwcQByQHGwgcDQ	bekeverési
AwcQByQHGwgcIw	bekeverésű
AwcQByQHGwwHHg	bekeverhet
AwcQByQHGw0	bekeveri
AwcQByQHGw0Q	bekeverik
AwcQByQHGw8HFA	bekeverjen
AwcQByQHGw8IEA	bekeverjék
AwcQByQHGw8iEA	bekeverjük
AwcQByQHGxQHEA	bekevernek
AwcQByQHGxQN	bekeverni
AwcQByQHGxk	bekeverő
AwcQByQHGx4	bekevert
AwcQByQHGx4H	bekeverte
AwcQByQHGx4HBg	bekeverted
AwcQByQHGx4HEA	bekevertek
AwcQByQHGx4HEw	bekevertem
AwcQByQHGx4IEA	bekeverték
AwcQByQHGx4IEQ	bekevertél
AwcQByQHGx4iEA	bekevertük
AwcQByQHGyQH	bekeverve
AwcQByUG	bekezd
AwcQByUGBxA	bekezdek
AwcQByUGBxQN	bekezdeni
AwcQByUGBx4e	bekezdett
AwcQByUGCBw	bekezdés
AwcQByUGCBwDBw	bekezdésbe
AwcQByUGCBwH	bekezdése
AwcQByUGCBwHBg	bekezdésed
AwcQByUGCBwHDQ	bekezdései
AwcQByUGCBwHEA	bekezdések
AwcQByUGCBwHEw	bekezdésem
AwcQByUGCBwHFA	bekezdésen
AwcQByUGCBwHHA	bekezdéses
AwcQByUGCBwIFA	bekezdésén
AwcQByUGCBwIHg	bekezdését
AwcQByUGCBwN	bekezdési
AwcQByUGCBwNCg	bekezdésig
AwcQByUGCBwbBw	bekezdésre
AwcQByUGCBwcCA	bekezdéssé
AwcQByUGCBwe	bekezdést
AwcQByUGCBwiEQ	bekezdésül
AwcQByUGCBwj	bekezdésű
AwcQByUGGQ	bekezdő
AwcQByUGHgcQ	bekezdtek
AwcQByUGHiIUEA	bekezdtünk
AwcQByUGIhQQ	bekezdünk
AwcQByUHEQgc	bekezelés
AwcQCBAOHg8iEA	bekékítjük
AwcQCBAiEQ	bekékül
AwcQCBAiERQN	bekékülni
AwcQCBAiER4	bekékült
AwcQCBAiER4IEQ	bekékültél
AwcQCBMRBxE	bekémlel
AwcQCBMRBxEe	bekémlelt
AwcQCBQH	bekéne
AwcQCBolBxE	beképzel
AwcQCBolBxEHBg	beképzeled
AwcQCBolBxEHEA	beképzelek
AwcQCBolBxEHEw	beképzelem
AwcQCBolBxEIHA	beképzelés
AwcQCBolBxEN	beképzeli
AwcQCBolBxENEA	beképzelik
AwcQCBolBxEUDQ	beképzelni
AwcQCBolBxEe	beképzelt
AwcQCBolBxEeBw	beképzelte
AwcQCBs	bekér
AwcQCBsGByU	bekérdez
AwcQCBsGByUIHA	bekérdezés
AwcQCBsGByUN	bekérdezi
AwcQCBsHEA	bekérek
AwcQCBsHEw	bekérem
AwcQCBsHFAYZ	bekérendő
AwcQCBsHHgceHg	bekéretett
AwcQCBsHHg0	bekéreti
AwcQCBsHHg0Q	bekéretik
AwcQCBsHHhQHEA	bekéretnek
AwcQCBsHHhQI	bekéretné
AwcQCBsHHh4H	bekérette
AwcQCBsHHh4HEA	bekérettek
AwcQCBsHHh4HEw	bekérettem
AwcQCBsHHh4IEA	bekérették
AwcQCBsIHA	bekérés
AwcQCBsMBx4	bekérhet
AwcQCBsMBx4Z	bekérhető
AwcQCBsN	bekéri
AwcQCBsNEA	bekérik
AwcQCBsPBw	bekérje
AwcQCBsPBxQ	bekérjen
AwcQCBsPBxQHEA	bekérjenek
AwcQCBsPCBA	bekérjék
AwcQCBsPIhA	bekérjük
AwcQCBsPIhQQ	bekérjünk
AwcQCBsUBxA	bekérnek
AwcQCBsUDQ	bekérni
AwcQCBsUDQc	bekérnie
AwcQCBsUIhQQ	bekérnünk
AwcQCBsZ	bekérő
AwcQCBse	bekért
AwcQCBseBw	bekérte
AwcQCBseBwY	bekérted
AwcQCBseBxA	bekértek
AwcQCBseBxM	bekértem
AwcQCBseCBA	bekérték
AwcQCBseIhA	bekértük
AwcQCBseIhQQ	bekértünk
AwcQCBsiFBA	bekérünk
AwcQCBskBw	bekérve
AwcQCBwUBxM	bekésnem
AwcQCB0OHg	bekészít
AwcQCB0OHgcG	bekészíted
AwcQCB0OHgcQ	bekészítek
AwcQCB0OHgcT	bekészítem
AwcQCB0OHggc	bekészítés
AwcQCB0OHg0	bekészíti
AwcQCB0OHg0Q	bekészítik
AwcQCB0OHiQH	bekészítve
AwcQCB0iERQN	bekészülni
AwcQCB0iERgQ	bekészülök
AwcQCB0iER4	bekészült
AwcQDQEDAhE	bekiabál
AwcQDQEDAhECHA	bekiabálás
AwcQDQEDAhEPAQ	bekiabálja
AwcQDQEDAhEUAQ	bekiabálna
AwcQDQEDAhEUAg	bekiabálná
AwcQDQEDAhEUDQ	bekiabálni
AwcQDQEDAhEWBg	bekiabálod
AwcQDQEDAhEWEA	bekiabálok
AwcQDQEDAhEWEw	bekiabálom
AwcQDQEDAhEX	bekiabáló
AwcQDQEDAhEXHA	bekiabálós
AwcQDQEDAhEe	bekiabált
AwcQDQEDAhEeAQ	bekiabálta
AwcQDQEDAhEkAQ	bekiabálva
AwcQDQIRHg	bekiált
AwcQDQIRHgEUDQ	bekiáltani
AwcQDQIRHgIc	bekiáltás
AwcQDQIRHg8B	bekiáltja
AwcQDQIRHg8CEA	bekiáltják
AwcQDQIRHhYQ	bekiáltok
AwcQDQIRHhYT	bekiáltom
AwcQDQIRHhYeHg	bekiáltott
AwcQDQIRHhwB	bekiáltsa
AwcQDQIRHhwWFA	bekiáltson
AwcQDQIRHiAUEA	bekiáltunk
AwcQDgsXJQ0Q	bekígyózik
AwcQDgsXJRc	bekígyózó
AwcQDhQCEQIc	bekínálás
AwcQDhQCER4	bekínált
AwcQDhQCER4B	bekínálta
AwcQDhQCER4BEw	bekínáltam
AwcQDhQRFwYWEw	bekínlódom
AwcQDhwIGw	bekísér
AwcQDhwIGwcT	bekísérem
AwcQDhwIGwgc	bekísérés
AwcQDhwIGw0	bekíséri
AwcQDhwIGw0Q	bekísérik
AwcQDhwIGw8HEw	bekísérjem
AwcQDhwIGw8HFA	bekísérjen
AwcQDhwIGw8IEA	bekísérjék
AwcQDhwIGw8iEA	bekísérjük
AwcQDhwIGxEHEA	bekísérlek
AwcQDhwIGxQHEA	bekísérnek
AwcQDhwIGxQN	bekísérni
AwcQDhwIGxk	bekísérő
AwcQDhwIGx4	bekísért
AwcQDhwIGx4H	bekísérte
AwcQDhwIGx4HEA	bekísértek
AwcQDhwIGx4HEw	bekísértem
AwcQDhwIGx4IEA	bekísérték
AwcQDiQCFA8B	bekívánja
AwcQDiQCFA8CEA	bekívánják
AwcQDiQCFCQB	bekívánva
AwcQEA	bekk
AwcQEAMHFA	bekkben
AwcQEAMZEQ	bekkből
AwcQEAcQ	bekkek
AwcQEAcQBx4	bekkeket
AwcQEAcQEAcR	bekkekkel
AwcQEAcQFAcQ	bekkeknek
AwcQEAcR	bekkel
AwcQEAcRBg	bekkeld
AwcQEAcRBwY	bekkeled
AwcQEAcRBxA	bekkelek
AwcQEAcRBxM	bekkelem
AwcQEAcRCBw	bekkelés
AwcQEAcRDAce	bekkelhet
AwcQEAcRDQ	bekkeli
AwcQEAcRDRA	bekkelik
AwcQEAcRDR4HEA	bekkelitek
AwcQEAcRDw	bekkelj
AwcQEAcRDwc	bekkelje
AwcQEAcRDwcG	bekkeljed
AwcQEAcRDwcQ	bekkeljek
AwcQEAcRDwcT	bekkeljem
AwcQEAcRDwcU	bekkeljen
AwcQEAcRDwgQ	bekkeljék
AwcQEAcRDwgR	bekkeljél
AwcQEAcRDyIQ	bekkeljük
AwcQEAcRDyIUEA	bekkeljünk
AwcQEAcREQcQ	bekkellek
AwcQEAcRFAc	bekkelne
AwcQEAcRFAcG	bekkelned
AwcQEAcRFAcQ	bekkelnek
AwcQEAcRFAcT	bekkelnem
AwcQEAcRFAg	bekkelné
AwcQEAcRFAgG	bekkelnéd
AwcQEAcRFAgQ	bekkelnék
AwcQEAcRFAgR	bekkelnél
AwcQEAcRFAgT	bekkelném
AwcQEAcRFAgUEA	bekkelnénk
AwcQEAcRFA0	bekkelni
AwcQEAcRFA0H	bekkelnie
AwcQEAcRFA0iEA	bekkelniük
AwcQEAcRFCIUEA	bekkelnünk
AwcQEAcRGQ	bekkelő
AwcQEAcRHQ	bekkelsz
AwcQEAcRHg	bekkelt
AwcQEAcRHgc	bekkelte
AwcQEAcRHgcG	bekkelted
AwcQEAcRHgcQ	bekkeltek
AwcQEAcRHgcT	bekkeltem
AwcQEAcRHggQ	bekkelték
AwcQEAcRHggR	bekkeltél
AwcQEAcRHiIQ	bekkeltük
AwcQEAcRHiIUEA	bekkeltünk
AwcQEAcRIhQQ	bekkelünk
AwcQEAcRJAc	bekkelve
AwcQEAce	bekket
AwcQEAg	bekké
AwcQEAgUHg	bekként
AwcQEA8H	bekkje
AwcQEA8HDQ	bekkjei
AwcQEA8HDRM	bekkjeim
AwcQEA8HDRQQ	bekkjeink
AwcQEA8IFAcQ	bekkjének
AwcQEA8IHg	bekkjét
AwcQEBQHEA	bekknek
AwcQECIUEA	bekkünk
AwcQFgQWCg	bekocog
AwcQFgQWChQN	bekocogni
AwcQFgQWChYQ	bekocogok
AwcQFgQWChYeHg	bekocogott
AwcQFgQWCh4BHg	bekocogtat
AwcQFgUNJRQN	bekocsizni
AwcQFgUNJRc	bekocsizó
AwcQFgUNJSQB	bekocsizva
AwcQFhAdFhEe	bekokszolt
AwcQFhQJBxsCEQ	bekonferál
AwcQFhQeGwIl	bekontráz
AwcQFhUgERc	bekonyuló
AwcQFhUgER4	bekonyult
AwcQFhoCHA	bekopás
AwcQFhoNEA	bekopik
AwcQFhoWCg	bekopog
AwcQFhoWCgIc	bekopogás
AwcQFhoWCgwBHg	bekopoghat
AwcQFhoWCg8BEA	bekopogjak
AwcQFhoWCg8WFA	bekopogjon
AwcQFhoWChQB	bekopogna
AwcQFhoWChQBEA	bekopognak
AwcQFhoWChQIEA	bekopognék
AwcQFhoWChQN	bekopogni
AwcQFhoWChQNAQ	bekopognia
AwcQFhoWChYQ	bekopogok
AwcQFhoWChYeHg	bekopogott
AwcQFhoWChc	bekopogó
AwcQFhoWCh0	bekopogsz
AwcQFhoWCh4BEA	bekopogtak
AwcQFhoWCh4BEw	bekopogtam
AwcQFhoWCh4BHg	bekopogtat
AwcQFhoWCh4WEA	bekopogtok
AwcQFhoWCiAUEA	bekopogunk
AwcQFhoWCiQB	bekopogva
AwcQFhoWCiQCFA	bekopogván
AwcQFhoWHh4	bekopott
AwcQFhoaARQe	bekoppant
AwcQFhokAQ	bekopva
AwcQFhsMAQYe	bekorhadt
AwcQFhsRAh4WJQ	bekorlátoz
AwcQFhsTFiUUDQ	bekormozni
AwcQFhsTFiUWBg	bekormozod
AwcQFhsTFiUX	bekormozó
AwcQFhsTFiUeAQ	bekormozta
AwcQFhsTFiUkAQ	bekormozva
AwcQFhsTFiUlAQ	bekormozza
AwcQFhsWFAIlFw	bekoronázó
AwcQFh0WEQ8B	bekoszolja
AwcQFh0WERYT	bekoszolom
AwcQFh0WER4B	bekoszolta
AwcQFh4WGw	bekotor
AwcQFh4WGw8B	bekotorja
AwcQFh4WGxQBEA	bekotornak
AwcQFh4WGxQC	bekotorná
AwcQFh4WGxQN	bekotorni
AwcQFh4WGx4	bekotort
AwcQFh4WGx4B	bekotorta
AwcQFwMWGxYRHg	bekóborolt
AwcQFwYWEQ8B	bekódolja
AwcQFwYWEQ8CEA	bekódolják
AwcQFwYWERQN	bekódolni
AwcQFwYWER4	bekódolt
AwcQFwYWER4B	bekódolta
AwcQFwYWER4BEA	bekódoltak
AwcQFwYWER4BEw	bekódoltam
AwcQFwYWER4CEA	bekódolták
AwcQFwYWER4gEA	bekódoltuk
AwcQFwYWESQB	bekódolva
AwcQFxMCEQ	bekómál
AwcQFxMCER4	bekómált
AwcQFxMCER4BEA	bekómáltak
AwcQFxMCER4BEw	bekómáltam
AwcQFxweFhE	bekóstol
AwcQFxweFhEe	bekóstolt
AwcQGAYYHA4eDQ	beködösíti
AwcQGBEeGCUIHA	beköltözés
AwcQGBEeGCUNEA	beköltözik
AwcQGBEeGCUUBw	beköltözne
AwcQGBEeGCUUDQ	beköltözni
AwcQGBEeGCUYEA	beköltözök
AwcQGBEeGCUYEQ	beköltözöl
AwcQGBEeGCUYEw	beköltözöm
AwcQGBEeGCUZ	beköltöző
AwcQGBEeGCUkBw	beköltözve
AwcQGBEeGCUl	beköltözz
AwcQGBUYGwoN	bekönyörgi
AwcQGBUkBxEN	bekönyveli
AwcQGBUkBxEe	bekönyvelt
AwcQGBo	beköp
AwcQGBoIHA	beköpés
AwcQGBoMBx4Z	beköphető
AwcQGBoN	beköpi
AwcQGBoNEA	beköpik
AwcQGBoPBx4HEA	beköpjetek
AwcQGBoPCBA	beköpjék
AwcQGBoQGAYN	beköpködi
AwcQGBoRBxA	beköplek
AwcQGBoUBw	beköpne
AwcQGBoUBxA	beköpnek
AwcQGBoUCBA	beköpnék
AwcQGBoUCBE	beköpnél
AwcQGBoUCBM	beköpném
AwcQGBoUDQ	beköpni
AwcQGBoUDQc	beköpnie
AwcQGBoYBg	beköpöd
AwcQGBoYEA	beköpök
AwcQGBoYEw	beköpöm
AwcQGBoYHh4	beköpött
AwcQGBod	beköpsz
AwcQGBoeBw	beköpte
AwcQGBoeBwY	beköpted
AwcQGBoeBxA	beköptek
AwcQGBoeCBA	beköpték
AwcQGBoeCBE	beköptél
AwcQGBoiFBA	beköpünk
AwcQGBsTGBEG	bekörmöld
AwcQGBsTGBEIHA	bekörmölés
AwcQGBsTGBEUDQ	bekörmölni
AwcQGBwG	bekösd
AwcQGBwcBw	bekösse
AwcQGBwcBxA	bekössek
AwcQGBwcBxM	bekössem
AwcQGBwcBxQHEA	bekössenek
AwcQGBwcCBA	bekössék
AwcQGBwcCB4HEA	bekössétek
AwcQGBwcGBQ	bekössön
AwcQGBwcIhA	bekössük
AwcQGBwcIhQQ	bekössünk
AwcQGB0YFA	beköszön
AwcQGB0YFAgc	beköszönés
AwcQGB0YFBQH	beköszönne
AwcQGB0YFBQN	beköszönni
AwcQGB0YFBgQ	beköszönök
AwcQGB0YFBk	beköszönő
AwcQGB0YFB0	beköszönsz
AwcQGB0YFB4	beköszönt
AwcQGB0YFB4H	beköszönte
AwcQGB0YFB4Z	beköszöntő
AwcQGB0YFCQH	beköszönve
AwcQGB4	beköt
AwcQGB4HFAYZ	bekötendő
AwcQGB4HHhEHFA	bekötetlen
AwcQGB4IHA	bekötés
AwcQGB4IHAMH	bekötésbe
AwcQGB4IHAMHFA	bekötésben
AwcQGB4IHAMZEQ	bekötésből
AwcQGB4IHAc	bekötése
AwcQGB4IHAcQ	bekötések
AwcQGB4IHAcU	bekötésen
AwcQGB4IHAg	bekötésé
AwcQGB4IHAgNCg	bekötéséig
AwcQGB4IHAgU	bekötésén
AwcQGB4IHAgbBw	bekötésére
AwcQGB4IHAgbHg	bekötésért
AwcQGB4IHAge	bekötését
AwcQGB4IHAwHJQ	bekötéshez
AwcQGB4IHA0	bekötési
AwcQGB4IHA0K	bekötésig
AwcQGB4IHBAWGw	bekötéskor
AwcQGB4IHBQHEA	bekötésnek
AwcQGB4IHBQIEQ	bekötésnél
AwcQGB4IHBsH	bekötésre
AwcQGB4IHBsZEQ	bekötésről
AwcQGB4IHBwHEQ	bekötéssel
AwcQGB4IHBwI	bekötéssé
AwcQGB4IHB4	bekötést
AwcQGB4IHB4ZEQ	bekötéstől
AwcQGB4IHCIR	bekötésül
AwcQGB4IHCM	bekötésű
AwcQGB4MBx4	beköthet
AwcQGB4MBx4Z	beköthető
AwcQGB4N	beköti
AwcQGB4NEA	bekötik
AwcQGB4PIhA	bekötjük
AwcQGB4UBxA	bekötnek
AwcQGB4UCA	bekötné
AwcQGB4UCAY	bekötnéd
AwcQGB4UCBA	bekötnék
AwcQGB4UCBM	bekötném
AwcQGB4UCBQHEA	bekötnének
AwcQGB4UCBQQ	bekötnénk
AwcQGB4UDQ	bekötni
AwcQGB4UDQc	bekötnie
AwcQGB4UDSIQ	bekötniük
AwcQGB4UGAY	bekötnöd
AwcQGB4UGBM	bekötnöm
AwcQGB4UIhQQ	bekötnünk
AwcQGB4YBg	bekötöd
AwcQGB4YEA	bekötök
AwcQGB4YEw	bekötöm
AwcQGB4YHh4	bekötött
AwcQGB4YHh4H	bekötötte
AwcQGB4YHh4HBg	bekötötted
AwcQGB4YHh4HEA	bekötöttek
AwcQGB4YHh4HEw	bekötöttem
AwcQGB4YHh4IEA	bekötötték
AwcQGB4YHh4iEA	bekötöttük
AwcQGB4YJQ	bekötöz
AwcQGB4YJQgc	bekötözés
AwcQGB4YJQ0	bekötözi
AwcQGB4YJQ0Q	bekötözik
AwcQGB4YJREHEA	bekötözlek
AwcQGB4YJRQIEA	bekötöznék
AwcQGB4YJRQIEw	bekötözném
AwcQGB4YJRQN	bekötözni
AwcQGB4YJRQNBw	bekötöznie
AwcQGB4YJRgG	bekötözöd
AwcQGB4YJRgT	bekötözöm
AwcQGB4YJRgeHg	bekötözött
AwcQGB4YJRk	bekötöző
AwcQGB4YJR4H	bekötözte
AwcQGB4YJR4HEA	bekötöztek
AwcQGB4YJR4HEw	bekötöztem
AwcQGB4YJR4IEA	bekötözték
AwcQGB4YJR4iEA	bekötöztük
AwcQGB4YJSQH	bekötözve
AwcQGB4YJSQIFA	bekötözvén
AwcQGB4YJSUH	bekötözze
AwcQGB4YJSUHEw	bekötözzem
AwcQGB4YJSUIEA	bekötözzék
AwcQGB4YJSUiEA	bekötözzük
AwcQGB4Z	bekötő
AwcQGB4ZAwc	bekötőbe
AwcQGB4ZAwcU	bekötőben
AwcQGB4ZAxkR	bekötőből
AwcQGB4ZBgwHHg	bekötődhet
AwcQGB4ZBg0Q	bekötődik
AwcQGB4ZBhQN	bekötődni
AwcQGB4ZBhgeHg	bekötődött
AwcQGB4ZCBse	bekötőért
AwcQGB4ZDBgl	bekötőhöz
AwcQGB4ZDQ	bekötői
AwcQGB4ZDQo	bekötőig
AwcQGB4ZEA	bekötők
AwcQGB4ZEAMH	bekötőkbe
AwcQGB4ZEAMHFA	bekötőkben
AwcQGB4ZEAMZEQ	bekötőkből
AwcQGB4ZEAce	bekötőket
AwcQGB4ZEAgUHg	bekötőként
AwcQGB4ZEAgbHg	bekötőkért
AwcQGB4ZEAwYJQ	bekötőkhöz
AwcQGB4ZEA0K	bekötőkig
AwcQGB4ZEBAHEQ	bekötőkkel
AwcQGB4ZEBAI	bekötőkké
AwcQGB4ZEBQHEA	bekötőknek
AwcQGB4ZEBQIEQ	bekötőknél
AwcQGB4ZEBgU	bekötőkön
AwcQGB4ZEBsH	bekötőkre
AwcQGB4ZEBsZEQ	bekötőkről
AwcQGB4ZEB4ZEQ	bekötőktől
AwcQGB4ZECIR	bekötőkül
AwcQGB4ZFA	bekötőn
AwcQGB4ZFAcQ	bekötőnek
AwcQGB4ZFAgR	bekötőnél
AwcQGB4ZGwc	bekötőre
AwcQGB4ZGxkR	bekötőről
AwcQGB4ZHg	bekötőt
AwcQGB4ZHhkR	bekötőtől
AwcQGB4ZIB4BEA	bekötőutak
AwcQGB4ZIB4BHg	bekötőutat
AwcQGB4ZIR4	bekötőút
AwcQGB4ZIR4DAQ	bekötőútba
AwcQGB4ZIR4NCg	bekötőútig
AwcQGB4ZIR4PAQ	bekötőútja
AwcQGB4ZIR4WFA	bekötőúton
AwcQGB4ZIR4bAQ	bekötőútra
AwcQGB4ZIR4eAg	bekötőúttá
AwcQGB4ZIR4gEQ	bekötőútul
AwcQGB4ZIhE	bekötőül
AwcQGB4ZJAcR	bekötővel
AwcQGB4ZJAg	bekötővé
AwcQGB4d	bekötsz
AwcQGB4eBx4HEw	beköttetem
AwcQGB4eBx4IHA	beköttetés
AwcQGB4eBx4N	bekötteti
AwcQGB4eBx4NEA	beköttetik
AwcQGB4eBx4UDQ	beköttetni
AwcQGB4eBx4Z	beköttető
AwcQGB4eBx4eBw	beköttette
AwcQGB4eBx4kBw	beköttetve
AwcQGB4iFBA	bekötünk
AwcQGB4kBw	bekötve
AwcQGCQHHg	bekövet
AwcQGCQHHgcRDQ	beköveteli
AwcQGCQHHgceHg	bekövetett
AwcQGCQHJQceHg	bekövezett
AwcQGCQHJSQH	bekövezve
AwcQGCUHEQoZ	beközelgő
AwcQGCUHEQ4e	beközelít
AwcQGCURDQ	beközli
AwcQGCUYER4H	beközölte
AwcQGCUYER4IEA	beközölték
AwcQGwcaAhE	bekrepál
AwcQGwcaAhEP	bekrepálj
AwcQGwcaAhEUAQ	bekrepálna
AwcQGwcaAhEUDQ	bekrepálni
AwcQGwcaAhEWEA	bekrepálok
AwcQGwcaAhEd	bekrepálsz
AwcQGwcaAhEe	bekrepált
AwcQIAQWGxYK	bekucorog
AwcQIA8eFhsWCg	bekujtorog
AwcQIBAQARQe	bekukkant
AwcQIBAQARQeFw	bekukkantó
AwcQIBAQARQeHA	bekukkants
AwcQIBAcDSUUDQ	bekuksizni
AwcQIBsPARQe	bekurjant
AwcQIBseDh4kAQ	bekurtítva
AwcQIBwcFhE	bekussol
AwcQIBwcFhEUDQ	bekussolni
AwcQIBwcFhEWEA	bekussolok
AwcQIBwcFhEe	bekussolt
AwcQIB8BChYR	bekutyagol
AwcQIRsPAQ	bekúrja
AwcQIRsPAhA	bekúrják
AwcQIRseAQ	bekúrta
AwcQIRwdARA	bekússzak
AwcQIRwdFhQ	bekússzon
AwcQIR0MAR4	bekúszhat
AwcQIR0NEA	bekúszik
AwcQIR0UAQ	bekúszna
AwcQIR0UARA	bekúsznak
AwcQIR0UDQ	bekúszni
AwcQIR0UDSAQ	bekúszniuk
AwcQIR0WEA	bekúszok
AwcQIR0WEQ	bekúszol
AwcQIR0WEw	bekúszom
AwcQIR0WHh4	bekúszott
AwcQIR0X	bekúszó
AwcQIR0eARA	bekúsztak
AwcQIR0eARM	bekúsztam
AwcQIR0gFBA	bekúszunk
AwcQIR0kAQ	bekúszva
AwcQIhEG	beküld
AwcQIhEGBg	beküldd
AwcQIhEGBxQGGQ	beküldendő
AwcQIhEGBxQH	beküldene
AwcQIhEGBxQHBg	beküldened
AwcQIhEGBxQHEA	beküldenek
AwcQIhEGBxQHEw	beküldenem
AwcQIhEGBxQI	beküldené
AwcQIhEGBxQIBg	beküldenéd
AwcQIhEGBxQIEA	beküldenék
AwcQIhEGBxQIEw	beküldeném
AwcQIhEGBxQN	beküldeni
AwcQIhEGBxQNBw	beküldenie
AwcQIhEGBx0	beküldesz
